municipality_code,municipality_name,geography_level,age_code,age_band,income_code,income_band,population_15plus,population_municipality_age,estimated_count,p_age_income_given_municipality,p_income_given_municipality_age,p_age_given_municipality,p_age_income_given_municipality_without_tax_proxy
13121,足立区,municipality,13,75歳以上,I09,500～600万円未満,619449,96422,463.38123,0.00074805388,0.0048057625,0.15565769,0.00087529156
13121,足立区,municipality,13,75歳以上,I10,600～700万円未満,619449,96422,269.22138,0.00043461427,0.0027921157,0.15565769,0.00052535035
13121,足立区,municipality,13,75歳以上,I11,700～800万円未満,619449,96422,125.40338,0.00020244343,0.0013005682,0.15565769,0.00024690511
13121,足立区,municipality,13,75歳以上,I12,800～900万円未満,619449,96422,121.03902,0.00019539788,0.0012553051,0.15565769,0.00024363258
13121,足立区,municipality,13,75歳以上,I13,900～1000万円未満,619449,96422,162.09465,0.00026167554,0.0016810961,0.15565769,0.00033276631
13121,足立区,municipality,13,75歳以上,I14,1000～1250万円未満,619449,96422,204.97211,0.00033089425,0.0021257816,0.15565769,0.00042993745
13121,足立区,municipality,13,75歳以上,I15,1250～1500万円未満,619449,96422,103.14656,0.00016651339,0.0010697409,0.15565769,0.00022450644
13121,足立区,municipality,13,75歳以上,I16,1500万円以上,619449,96422,287.40645,0.00046397113,0.0029807145,0.15565769,0.00063214695
13382,御蔵島村,municipality,01,15～19歳,I01,50万円未満（就業収入なしを含む）,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I02,50～100万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I03,100～150万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I04,150～200万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I05,200～250万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I06,250～300万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I07,300～400万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I08,400～500万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I09,500～600万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I10,600～700万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I11,700～800万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I12,800～900万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I13,900～1000万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I14,1000～1250万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I15,1250～1500万円未満,263,0,0,0,,0,0
13382,御蔵島村,municipality,01,15～19歳,I16,1500万円以上,263,0,0,0,,0,0
13382,御蔵島村,municipality,02,20～24歳,I01,50万円未満（就業収入なしを含む）,263,9,1.664415,0.006328574,0.18493499,0.034220532,0.0053737732
13382,御蔵島村,municipality,02,20～24歳,I02,50～100万円未満,263,9,2.3111224,0.0087875378,0.25679138,0.034220532,0.0082402077
13382,御蔵島村,municipality,02,20～24歳,I03,100～150万円未満,263,9,0.76988344,0.0029273135,0.085542605,0.034220532,0.0029062419
13382,御蔵島村,municipality,02,20～24歳,I04,150～200万円未満,263,9,0.48836227,0.0018568907,0.054262474,0.034220532,0.0019199366
13382,御蔵島村,municipality,02,20～24歳,I05,200～250万円未満,263,9,1.1708837,0.0044520292,0.13009819,0.034220532,0.0047405246
13382,御蔵島村,municipality,02,20～24歳,I06,250～300万円未満,263,9,0.97880053,0.003721675,0.10875561,0.034220532,0.0040610814
13382,御蔵島村,municipality,02,20～24歳,I07,300～400万円未満,263,9,1.0774025,0.0040965874,0.11971139,0.034220532,0.0045940538
13382,御蔵島村,municipality,02,20～24歳,I08,400～500万円未満,263,9,0.36071011,0.0013715213,0.040078902,0.034220532,0.0015811323
13382,御蔵島村,municipality,02,20～24歳,I09,500～600万円未満,263,9,0.13789701,0.00052432323,0.01532189,0.034220532,0.0006151459
13382,御蔵島村,municipality,02,20～24歳,I10,600～700万円未満,263,9,0.0092695065,3.5245272e-05,0.0010299452,0.034220532,4.1698719e-05
13382,御蔵島村,municipality,02,20～24歳,I11,700～800万円未満,263,9,0.031253586,0.00011883493,0.0034726207,0.034220532,0.0001467363
13382,御蔵島村,municipality,02,20～24歳,I12,800～900万円未満,263,9,0,0,0,0.034220532,0
13382,御蔵島村,municipality,02,20～24歳,I13,900～1000万円未満,263,9,0,0,0,0.034220532,0
13382,御蔵島村,municipality,02,20～24歳,I14,1000～1250万円未満,263,9,0,0,0,0.034220532,0
13382,御蔵島村,municipality,02,20～24歳,I15,1250～1500万円未満,263,9,0,0,0,0.034220532,0
13382,御蔵島村,municipality,02,20～24歳,I16,1500万円以上,263,9,0,0,0,0.034220532,0
13382,御蔵島村,municipality,03,25～29歳,I01,50万円未満（就業収入なしを含む）,263,25,4.0747493,0.015493343,0.16298997,0.095057034,0.014900832
13382,御蔵島村,municipality,03,25～29歳,I02,50～100万円未満,263,25,0.51404478,0.0019545429,0.020561791,0.095057034,0.001655087
13382,御蔵島村,municipality,03,25～29歳,I03,100～150万円未満,263,25,1.1427828,0.0043451819,0.045711314,0.095057034,0.0038956073
13382,御蔵島村,municipality,03,25～29歳,I04,150～200万円未満,263,25,0.94514816,0.0035937193,0.037805927,0.095057034,0.0033716176
13382,御蔵島村,municipality,03,25～29歳,I05,200～250万円未満,263,25,2.5774747,0.0098002841,0.10309899,0.095057034,0.0094030523
13382,御蔵島村,municipality,03,25～29歳,I06,250～300万円未満,263,25,2.0059047,0.007627014,0.080236187,0.095057034,0.0074906378
13382,御蔵島村,municipality,03,25～29歳,I07,300～400万円未満,263,25,5.1201138,0.019468113,0.20480455,0.095057034,0.019637737
13382,御蔵島村,municipality,03,25～29歳,I08,400～500万円未満,263,25,4.7906418,0.018215368,0.19162567,0.095057034,0.018924551
13382,御蔵島村,municipality,03,25～29歳,I09,500～600万円未満,263,25,1.9995371,0.0076028028,0.079981485,0.095057034,0.0081009329
13382,御蔵島村,municipality,03,25～29歳,I10,600～700万円未満,263,25,1.0953828,0.0041649537,0.043815313,0.095057034,0.0045263197
13382,御蔵島村,municipality,03,25～29歳,I11,700～800万円未満,263,25,0.46247056,0.0017584432,0.018498822,0.095057034,0.0019501129
13382,御蔵島村,municipality,03,25～29歳,I12,800～900万円未満,263,25,0.11208117,0.00042616416,0.004483247,0.095057034,0.00048025858
13382,御蔵島村,municipality,03,25～29歳,I13,900～1000万円未満,263,25,0.010799296,4.106196e-05,0.00043197182,0.095057034,4.9274199e-05
13382,御蔵島村,municipality,03,25～29歳,I14,1000～1250万円未満,263,25,0.092247541,0.00035075111,0.0036899017,0.095057034,0.00040978391
13382,御蔵島村,municipality,03,25～29歳,I15,1250～1500万円未満,263,25,0.027861847,0.00010593858,0.0011144739,0.095057034,0.00012763854
13382,御蔵島村,municipality,03,25～29歳,I16,1500万円以上,263,25,0.028759588,0.00010935205,0.0011503835,0.095057034,0.00013359116
13382,御蔵島村,municipality,04,30～34歳,I01,50万円未満（就業収入なしを含む）,263,33,3.4953957,0.013290478,0.10592108,0.12547529,0.01225788
13382,御蔵島村,municipality,04,30～34歳,I02,50～100万円未満,263,33,1.7774773,0.006758469,0.05386295,0.12547529,0.0057637521
13382,御蔵島村,municipality,04,30～34歳,I03,100～150万円未満,263,33,1.3377823,0.0050866247,0.040538857,0.12547529,0.0045815973
13382,御蔵島村,municipality,04,30～34歳,I04,150～200万円未満,263,33,1.5834028,0.0060205429,0.047981902,0.12547529,0.0056097318
13382,御蔵島村,municipality,04,30～34歳,I05,200～250万円未満,263,33,2.2879543,0.0086994459,0.069331947,0.12547529,0.0083598131
13382,御蔵島村,municipality,04,30～34歳,I06,250～300万円未満,263,33,2.6968301,0.010254107,0.081722126,0.12547529,0.010064799
13382,御蔵島村,municipality,04,30～34歳,I07,300～400万円未満,263,33,4.5961924,0.017476017,0.13927856,0.12547529,0.017413698
13382,御蔵島村,municipality,04,30～34歳,I08,400～500万円未満,263,33,4.3075197,0.016378402,0.1305309,0.12547529,0.016680702
13382,御蔵島村,municipality,04,30～34歳,I09,500～600万円未満,263,33,4.2383931,0.016115563,0.12843615,0.12547529,0.016883596
13382,御蔵島村,municipality,04,30～34歳,I10,600～700万円未満,263,33,2.5701315,0.0097723631,0.077882773,0.12547529,0.010317373
13382,御蔵島村,municipality,04,30～34歳,I11,700～800万円未満,263,33,1.4397019,0.0054741519,0.043627332,0.12547529,0.0059570552
13382,御蔵島村,municipality,04,30～34歳,I12,800～900万円未満,263,33,0.86058278,0.0032721779,0.026078266,0.12547529,0.0036445526
13382,御蔵島村,municipality,04,30～34歳,I13,900～1000万円未満,263,33,0.72377198,0.0027519847,0.021932484,0.12547529,0.003092403
13382,御蔵島村,municipality,04,30～34歳,I14,1000～1250万円未満,263,33,0.64536744,0.0024538686,0.019556589,0.12547529,0.0027883251
13382,御蔵島村,municipality,04,30～34歳,I15,1250～1500万円未満,263,33,0.25901011,0.00098482932,0.0078487913,0.12547529,0.0011802667
13382,御蔵島村,municipality,04,30～34歳,I16,1500万円以上,263,33,0.18048661,0.00068626088,0.0054692912,0.12547529,0.00087973981
13382,御蔵島村,municipality,05,35～39歳,I01,50万円未満（就業収入なしを含む）,263,33,8.8145134,0.03351526,0.26710647,0.12547529,0.032472013
13382,御蔵島村,municipality,05,35～39歳,I02,50～100万円未満,263,33,1.7743076,0.0067464167,0.053766897,0.12547529,0.0058392842
13382,御蔵島村,municipality,05,35～39歳,I03,100～150万円未満,263,33,1.4974606,0.0056937664,0.045377593,0.12547529,0.0052963454
13382,御蔵島村,municipality,05,35～39歳,I04,150～200万円未満,263,33,1.1305843,0.0042987996,0.03426013,0.12547529,0.0040227193
13382,御蔵島村,municipality,05,35～39歳,I05,200～250万円未満,263,33,2.1591036,0.0082095193,0.065427381,0.12547529,0.0079531305
13382,御蔵島村,municipality,05,35～39歳,I06,250～300万円未満,263,33,1.4443558,0.0054918473,0.043768359,0.12547529,0.0054144684
13382,御蔵島村,municipality,05,35～39歳,I07,300～400万円未満,263,33,2.9063455,0.011050743,0.088071076,0.12547529,0.011028566
13382,御蔵島村,municipality,05,35～39歳,I08,400～500万円未満,263,33,2.9034045,0.011039561,0.087981955,0.12547529,0.011216102
13382,御蔵島村,municipality,05,35～39歳,I09,500～600万円未満,263,33,2.6753417,0.010172402,0.081070961,0.12547529,0.010545811
13382,御蔵島村,municipality,05,35～39歳,I10,600～700万円未満,263,33,2.3087304,0.0087784427,0.069961528,0.12547529,0.0091840075
13382,御蔵島村,municipality,05,35～39歳,I11,700～800万円未満,263,33,1.7207284,0.0065426935,0.052143284,0.12547529,0.0069428677
13382,御蔵島村,municipality,05,35～39歳,I12,800～900万円未満,263,33,1.4027675,0.0053337168,0.042508107,0.12547529,0.0057459725
13382,御蔵島村,municipality,05,35～39歳,I13,900～1000万円未満,263,33,0.62908623,0.0023919628,0.019063219,0.12547529,0.0026586964
13382,御蔵島村,municipality,05,35～39歳,I14,1000～1250万円未満,263,33,1.0664935,0.0040551085,0.032317986,0.12547529,0.0045851958
13382,御蔵島村,municipality,05,35～39歳,I15,1250～1500万円未満,263,33,0.25785172,0.00098042477,0.0078136884,0.12547529,0.0011320726
13382,御蔵島村,municipality,05,35～39歳,I16,1500万円以上,263,33,0.3089252,0.0011746205,0.0093613698,0.12547529,0.0014380343
13382,御蔵島村,municipality,06,40～44歳,I01,50万円未満（就業収入なしを含む）,263,34,4.9326159,0.018755193,0.14507694,0.12927757,0.017308915
13382,御蔵島村,municipality,06,40～44歳,I02,50～100万円未満,263,34,3.3472963,0.012727362,0.09844989,0.12927757,0.011358451
13382,御蔵島村,municipality,06,40～44歳,I03,100～150万円未満,263,34,2.2696726,0.008629934,0.066755078,0.12927757,0.0080320456
13382,御蔵島村,municipality,06,40～44歳,I04,150～200万円未満,263,34,1.0983783,0.0041763434,0.032305244,0.12927757,0.0039420776
13382,御蔵島村,municipality,06,40～44歳,I05,200～250万円未満,263,34,1.5104758,0.0057432542,0.04442576,0.12927757,0.0056118179
13382,御蔵島村,municipality,06,40～44歳,I06,250～300万円未満,263,34,1.2949499,0.0049237638,0.038086761,0.12927757,0.0048580019
13382,御蔵島村,municipality,06,40～44歳,I07,300～400万円未満,263,34,3.6117577,0.013732919,0.10622817,0.12927757,0.013591506
13382,御蔵島村,municipality,06,40～44歳,I08,400～500万円未満,263,34,3.3227328,0.012633965,0.097727436,0.12927757,0.012868211
13382,御蔵島村,municipality,06,40～44歳,I09,500～600万円未満,263,34,2.4999659,0.0095055737,0.073528408,0.12927757,0.0097972902
13382,御蔵島村,municipality,06,40～44歳,I10,600～700万円未満,263,34,2.9571672,0.011243982,0.086975505,0.12927757,0.01180291
13382,御蔵島村,municipality,06,40～44歳,I11,700～800万円未満,263,34,1.8061373,0.0068674421,0.053121684,0.12927757,0.0072949401
13382,御蔵島村,municipality,06,40～44歳,I12,800～900万円未満,263,34,1.3085752,0.0049755713,0.038487507,0.12927757,0.0053542527
13382,御蔵島村,municipality,06,40～44歳,I13,900～1000万円未満,263,34,1.1417932,0.0043414192,0.033582154,0.12927757,0.0047766906
13382,御蔵島村,municipality,06,40～44歳,I14,1000～1250万円未満,263,34,1.534703,0.0058353726,0.045138323,0.12927757,0.0065183821
13382,御蔵島村,municipality,06,40～44歳,I15,1250～1500万円未満,263,34,0.56885974,0.0021629648,0.016731169,0.12927757,0.0025151919
13382,御蔵島村,municipality,06,40～44歳,I16,1500万円以上,263,34,0.7949192,0.0030225064,0.023379976,0.12927757,0.0036468832
13382,御蔵島村,municipality,07,45～49歳,I01,50万円未満（就業収入なしを含む）,263,23,3.5200511,0.013384225,0.1530457,0.087452471,0.0125685
13382,御蔵島村,municipality,07,45～49歳,I02,50～100万円未満,263,23,1.5468008,0.0058813718,0.067252208,0.087452471,0.0052057499
13382,御蔵島村,municipality,07,45～49歳,I03,100～150万円未満,263,23,1.7025098,0.0064734212,0.074022164,0.087452471,0.0060706195
13382,御蔵島村,municipality,07,45～49歳,I04,150～200万円未満,263,23,0.78542723,0.0029864153,0.03414901,0.087452471,0.0028822147
13382,御蔵島村,municipality,07,45～49歳,I05,200～250万円未満,263,23,1.2134441,0.0046138557,0.052758437,0.087452471,0.0045347619
13382,御蔵島村,municipality,07,45～49歳,I06,250～300万円未満,263,23,1.1787199,0.0044818247,0.051248692,0.087452471,0.004403548
13382,御蔵島村,municipality,07,45～49歳,I07,300～400万円未満,263,23,1.97639,0.007514791,0.085930002,0.087452471,0.0074419085
13382,御蔵島村,municipality,07,45～49歳,I08,400～500万円未満,263,23,1.9710186,0.0074943672,0.08569646,0.087452471,0.0074874384
13382,御蔵島村,municipality,07,45～49歳,I09,500～600万円未満,263,23,1.7098184,0.0065012108,0.074339932,0.087452471,0.0066842738
13382,御蔵島村,municipality,07,45～49歳,I10,600～700万円未満,263,23,1.6332674,0.0062101423,0.071011627,0.087452471,0.0064189653
13382,御蔵島村,municipality,07,45～49歳,I11,700～800万円未満,263,23,1.4737806,0.0056037284,0.064077416,0.087452471,0.0058560328
13382,御蔵島村,municipality,07,45～49歳,I12,800～900万円未満,263,23,0.98512911,0.0037457381,0.042831701,0.087452471,0.0040109458
13382,御蔵島村,municipality,07,45～49歳,I13,900～1000万円未満,263,23,0.94664031,0.0035993928,0.041158274,0.087452471,0.0038492432
13382,御蔵島村,municipality,07,45～49歳,I14,1000～1250万円未満,263,23,1.405156,0.0053427985,0.061093739,0.087452471,0.005850883
13382,御蔵島村,municipality,07,45～49歳,I15,1250～1500万円未満,263,23,0.46214075,0.0017571892,0.020093076,0.087452471,0.0019689375
13382,御蔵島村,municipality,07,45～49歳,I16,1500万円以上,263,23,0.48970595,0.0018619998,0.021291563,0.087452471,0.0022184495
13382,御蔵島村,municipality,08,50～54歳,I01,50万円未満（就業収入なしを含む）,263,17,2.6013903,0.0098912178,0.15302296,0.064638783,0.0093623213
13382,御蔵島村,municipality,08,50～54歳,I02,50～100万円未満,263,17,1.2862377,0.0048906375,0.075661039,0.064638783,0.0043545995
13382,御蔵島村,municipality,08,50～54歳,I03,100～150万円未満,263,17,1.2765131,0.0048536619,0.075089005,0.064638783,0.0044424976
13382,御蔵島村,municipality,08,50～54歳,I04,150～200万円未満,263,17,0.53810055,0.0020460097,0.031652974,0.064638783,0.0019148798
13382,御蔵島村,municipality,08,50～54歳,I05,200～250万円未満,263,17,0.92423776,0.003514212,0.054366927,0.064638783,0.0033777002
13382,御蔵島村,municipality,08,50～54歳,I06,250～300万円未満,263,17,0.98687603,0.0037523803,0.058051531,0.064638783,0.0036348314
13382,御蔵島村,municipality,08,50～54歳,I07,300～400万円未満,263,17,1.3911619,0.0052895889,0.081833051,0.064638783,0.0052291339
13382,御蔵島村,municipality,08,50～54歳,I08,400～500万円未満,263,17,1.2952371,0.004924856,0.076190419,0.064638783,0.0049011672
13382,御蔵島村,municipality,08,50～54歳,I09,500～600万円未満,263,17,0.89206241,0.0033918723,0.05247426,0.064638783,0.0034930571
13382,御蔵島村,municipality,08,50～54歳,I10,600～700万円未満,263,17,1.2121232,0.0046088334,0.071301365,0.064638783,0.0047726
13382,御蔵島村,municipality,08,50～54歳,I11,700～800万円未満,263,17,0.82737463,0.0031459111,0.048669096,0.064638783,0.0033076933
13382,御蔵島村,municipality,08,50～54歳,I12,800～900万円未満,263,17,0.84914815,0.0032287002,0.049949891,0.064638783,0.003461198
13382,御蔵島村,municipality,08,50～54歳,I13,900～1000万円未満,263,17,0.71975121,0.0027366966,0.042338306,0.064638783,0.002950827
13382,御蔵島村,municipality,08,50～54歳,I14,1000～1250万円未満,263,17,1.2867184,0.0048924654,0.075689318,0.064638783,0.0054156552
13382,御蔵島村,municipality,08,50～54歳,I15,1250～1500万円未満,263,17,0.51592258,0.0019616828,0.030348387,0.064638783,0.0022186658
13382,御蔵島村,municipality,08,50～54歳,I16,1500万円以上,263,17,0.39714505,0.0015100572,0.023361474,0.064638783,0.0018019559
13382,御蔵島村,municipality,09,55～59歳,I01,50万円未満（就業収入なしを含む）,263,16,2.0392229,0.0077536992,0.12745143,0.060836502,0.0068758305
13382,御蔵島村,municipality,09,55～59歳,I02,50～100万円未満,263,16,1.085578,0.004127673,0.067848626,0.060836502,0.0036249001
13382,御蔵島村,municipality,09,55～59歳,I03,100～150万円未満,263,16,0.94526108,0.0035941486,0.059078817,0.060836502,0.0033503133
13382,御蔵島村,municipality,09,55～59歳,I04,150～200万円未満,263,16,0.55362122,0.0021050237,0.034601326,0.060836502,0.0019766835
13382,御蔵島村,municipality,09,55～59歳,I05,200～250万円未満,263,16,1.0132427,0.003852634,0.063327672,0.060836502,0.0037106958
13382,御蔵島村,municipality,09,55～59歳,I06,250～300万円未満,263,16,0.84940165,0.0032296641,0.053087603,0.060836502,0.0031381278
13382,御蔵島村,municipality,09,55～59歳,I07,300～400万円未満,263,16,1.4441757,0.0054911623,0.09026098,0.060836502,0.0053975785
13382,御蔵島村,municipality,09,55～59歳,I08,400～500万円未満,263,16,1.2090264,0.0045970586,0.075564151,0.060836502,0.0045866689
13382,御蔵島村,municipality,09,55～59歳,I09,500～600万円未満,263,16,1.0094945,0.0038383821,0.063093405,0.060836502,0.003923788
13382,御蔵島村,municipality,09,55～59歳,I10,600～700万円未満,263,16,0.9109524,0.0034636974,0.056934525,0.060836502,0.0035814421
13382,御蔵島村,municipality,09,55～59歳,I11,700～800万円未満,263,16,0.97490072,0.0037068468,0.060931295,0.060836502,0.0039015397
13382,御蔵島村,municipality,09,55～59歳,I12,800～900万円未満,263,16,0.89856859,0.0034166106,0.056160537,0.060836502,0.0036873148
13382,御蔵島村,municipality,09,55～59歳,I13,900～1000万円未満,263,16,0.76254764,0.0028994207,0.047659227,0.060836502,0.0031502072
13382,御蔵島村,municipality,09,55～59歳,I14,1000～1250万円未満,263,16,1.3149561,0.004999833,0.082184756,0.060836502,0.0055279983
13382,御蔵島村,municipality,09,55～59歳,I15,1250～1500万円未満,263,16,0.40353194,0.001534342,0.025220746,0.060836502,0.001748841
13382,御蔵島村,municipality,09,55～59歳,I16,1500万円以上,263,16,0.58551845,0.0022263059,0.036594903,0.060836502,0.0026545723
13382,御蔵島村,municipality,10,60～64歳,I01,50万円未満（就業収入なしを含む）,263,15,4.3362266,0.016487553,0.28908177,0.057034221,0.016081942
13382,御蔵島村,municipality,10,60～64歳,I02,50～100万円未満,263,15,1.0404228,0.0039559801,0.069361518,0.057034221,0.0035226898
13382,御蔵島村,municipality,10,60～64歳,I03,100～150万円未満,263,15,0.87956605,0.0033443576,0.058637737,0.057034221,0.0030857176
13382,御蔵島村,municipality,10,60～64歳,I04,150～200万円未満,263,15,0.60608304,0.0023044983,0.040405536,0.057034221,0.0021931424
13382,御蔵島村,municipality,10,60～64歳,I05,200～250万円未満,263,15,0.87086904,0.0033112891,0.058057936,0.057034221,0.0032242873
13382,御蔵島村,municipality,10,60～64歳,I06,250～300万円未満,263,15,0.92695278,0.0035245353,0.061796852,0.057034221,0.0034634384
13382,御蔵島村,municipality,10,60～64歳,I07,300～400万円未満,263,15,2.0065903,0.0076296208,0.13377268,0.057034221,0.0076182118
13382,御蔵島村,municipality,10,60～64歳,I08,400～500万円未満,263,15,1.117044,0.0042473158,0.074469603,0.057034221,0.0043495347
13382,御蔵島村,municipality,10,60～64歳,I09,500～600万円未満,263,15,0.90591481,0.003444543,0.060394321,0.057034221,0.0035958362
13382,御蔵島村,municipality,10,60～64歳,I10,600～700万円未満,263,15,0.51947375,0.0019751853,0.034631583,0.057034221,0.0021244713
13382,御蔵島村,municipality,10,60～64歳,I11,700～800万円未満,263,15,0.36276076,0.0013793185,0.024184051,0.057034221,0.0015016686
13382,御蔵島村,municipality,10,60～64歳,I12,800～900万円未満,263,15,0.38880556,0.0014783481,0.025920371,0.057034221,0.001628052
13382,御蔵島村,municipality,10,60～64歳,I13,900～1000万円未満,263,15,0.22092852,0.0008400324,0.014728568,0.057034221,0.00094654293
13382,御蔵島村,municipality,10,60～64歳,I14,1000～1250万円未満,263,15,0.37843739,0.0014389254,0.025229159,0.057034221,0.0016560028
13382,御蔵島村,municipality,10,60～64歳,I15,1250～1500万円未満,263,15,0.14099199,0.00053609122,0.0093994661,0.057034221,0.00063141334
13382,御蔵島村,municipality,10,60～64歳,I16,1500万円以上,263,15,0.29893266,0.0011366261,0.019928844,0.057034221,0.0014112689
13382,御蔵島村,municipality,11,65～69歳,I01,50万円未満（就業収入なしを含む）,263,18,9.3898685,0.035702922,0.52165936,0.068441065,0.035078913
13382,御蔵島村,municipality,11,65～69歳,I02,50～100万円未満,263,18,1.5639968,0.0059467559,0.086888711,0.068441065,0.005485469
13382,御蔵島村,municipality,11,65～69歳,I03,100～150万円未満,263,18,1.5494488,0.0058914402,0.086080487,0.068441065,0.0056627053
13382,御蔵島村,municipality,11,65～69歳,I04,150～200万円未満,263,18,1.0357926,0.0039383749,0.057544033,0.068441065,0.0038720939
13382,御蔵島村,municipality,11,65～69歳,I05,200～250万円未満,263,18,1.227102,0.0046657871,0.068172334,0.068441065,0.0047169426
13382,御蔵島村,municipality,11,65～69歳,I06,250～300万円未満,263,18,0.67587326,0.0025698603,0.037548514,0.068441065,0.0026485816
13382,御蔵島村,municipality,11,65～69歳,I07,300～400万円未満,263,18,0.93012856,0.0035366105,0.051673809,0.068441065,0.0037315556
13382,御蔵島村,municipality,11,65～69歳,I08,400～500万円未満,263,18,0.5131962,0.0019513163,0.0285109,0.068441065,0.002133567
13382,御蔵島村,municipality,11,65～69歳,I09,500～600万円未満,263,18,0.2388684,0.00090824488,0.013270467,0.068441065,0.0010093501
13382,御蔵島村,municipality,11,65～69歳,I10,600～700万円未満,263,18,0.18423742,0.00070052251,0.010235412,0.068441065,0.00080860239
13382,御蔵島村,municipality,11,65～69歳,I11,700～800万円未満,263,18,0.09885099,0.00037585928,0.0054917216,0.068441065,0.00044037149
13382,御蔵島村,municipality,11,65～69歳,I12,800～900万円未満,263,18,0.092324971,0.00035104552,0.0051291651,0.068441065,0.00041981893
13382,御蔵島村,municipality,11,65～69歳,I13,900～1000万円未満,263,18,0.079840332,0.00030357541,0.004435574,0.068441065,0.00036356222
13382,御蔵島村,municipality,11,65～69歳,I14,1000～1250万円未満,263,18,0.13259958,0.00050418091,0.0073666433,0.068441065,0.0006341937
13382,御蔵島村,municipality,11,65～69歳,I15,1250～1500万円未満,263,18,0.11240076,0.00042737931,0.0062444866,0.068441065,0.00053395365
13382,御蔵島村,municipality,11,65～69歳,I16,1500万円以上,263,18,0.1754709,0.00066718975,0.0097483835,0.068441065,0.0009013842
13382,御蔵島村,municipality,12,70～74歳,I01,50万円未満（就業収入なしを含む）,263,23,15.10961,0.05745099,0.65693958,0.087452471,0.056520652
13382,御蔵島村,municipality,12,70～74歳,I02,50～100万円未満,263,23,2.3815818,0.0090554441,0.10354703,0.087452471,0.008536879
13382,御蔵島村,municipality,12,70～74歳,I03,100～150万円未満,263,23,1.5185624,0.0057740016,0.066024453,0.087452471,0.0057387701
13382,御蔵島村,municipality,12,70～74歳,I04,150～200万円未満,263,23,0.94675,0.0035998099,0.041163044,0.087452471,0.0036845699
13382,御蔵島村,municipality,12,70～74歳,I05,200～250万円未満,263,23,1.0874375,0.0041347433,0.047279891,0.087452471,0.0043195483
13382,御蔵島村,municipality,12,70～74歳,I06,250～300万円未満,263,23,0.50382507,0.0019156847,0.021905438,0.087452471,0.0020586129
13382,御蔵島村,municipality,12,70～74歳,I07,300～400万円未満,263,23,0.41738262,0.0015870062,0.01814707,0.087452471,0.0017653578
13382,御蔵島村,municipality,12,70～74歳,I08,400～500万円未満,263,23,0.38368222,0.0014588678,0.016681836,0.087452471,0.0016724588
13382,御蔵島村,municipality,12,70～74歳,I09,500～600万円未満,263,23,0.194102,0.00073803043,0.0084392176,0.087452471,0.00087806786
13382,御蔵島村,municipality,12,70～74歳,I10,600～700万円未満,263,23,0.11585004,0.00044049446,0.0050369584,0.087452471,0.00051602915
13382,御蔵島村,municipality,12,70～74歳,I11,700～800万円未満,263,23,0.028526201,0.00010846464,0.0012402696,0.087452471,0.00013229869
13382,御蔵島村,municipality,12,70～74歳,I12,800～900万円未満,263,23,0.043896592,0.00016690719,0.0019085475,0.087452471,0.00021308799
13382,御蔵島村,municipality,12,70～74歳,I13,900～1000万円未満,263,23,0.0086403993,3.2853229e-05,0.00037566954,0.087452471,4.4095356e-05
13382,御蔵島村,municipality,12,70～74歳,I14,1000～1250万円未満,263,23,0.082166379,0.00031241969,0.0035724513,0.087452471,0.0004250038
13382,御蔵島村,municipality,12,70～74歳,I15,1250～1500万円未満,263,23,0.061915048,0.00023541843,0.0026919586,0.087452471,0.00032377556
13382,御蔵島村,municipality,12,70～74歳,I16,1500万円以上,263,23,0.11607132,0.00044133582,0.0050465791,0.087452471,0.00062326486
13382,御蔵島村,municipality,13,75歳以上,I01,50万円未満（就業収入なしを含む）,263,17,15.528137,0.059042345,0.9134198,0.064638783,0.058766017
13382,御蔵島村,municipality,13,75歳以上,I02,50～100万円未満,263,17,0.29760499,0.0011315779,0.017506176,0.064638783,0.0010360154
13382,御蔵島村,municipality,13,75歳以上,I03,100～150万円未満,263,17,0.22565044,0.00085798645,0.013273555,0.064638783,0.0008340121
13382,御蔵島村,municipality,13,75歳以上,I04,150～200万円未満,263,17,0.21595142,0.00082110805,0.012703024,0.064638783,0.00082881484
13382,御蔵島村,municipality,13,75歳以上,I05,200～250万円未満,263,17,0.16430271,0.00062472513,0.0096648652,0.064638783,0.000650121
13382,御蔵島村,municipality,13,75歳以上,I06,250～300万円未満,263,17,0.09044358,0.00034389194,0.0053202106,0.064638783,0.00036664485
